store_code,store_name,chainname,subchainname,storeid,address,city,zipcode,latitude,longitude,average_price_diff,popular_item_count
king_001,אום אלפחם,"אלמשהדאוי קינג סטור בע""מ",1,1.0,שרפה 22 0,אום אל פחם,30010.0,32.535337467191674,35.15032876657477,1.350731142916947,5444
king_002,דבוריה,"אלמשהדאוי קינג סטור בע""מ",1,2.0,דרך אלשראר 0,דבוריה,16910.0,32.684411114285844,35.37560112843606,1.3014093868380785,4367
king_003,פרידיס,"אלמשהדאוי קינג סטור בע""מ",1,3.0,דירה 1 0,פוריידיס,30898.0,32.59507609752657,34.95059449489284,0.9131622868803513,4373
king_005,קלנסווה,"אלמשהדאוי קינג סטור בע""מ",1,5.0,unknown,קלנסווה,40640.0,32.29275699264535,34.984561167040106,1.132958344536689,5651
king_006,שפרעם,"אלמשהדאוי קינג סטור בע""מ",1,6.0,אלשכארה 19 0,שפרעם,20200.0,32.79349781382584,35.18205926336502,1.4439059675553045,6034
king_007,סכנין,"אלמשהדאוי קינג סטור בע""מ",1,7.0,אל ג'ליל 0,סחנין,30810.0,32.8622568594568,35.299330655823915,1.4868574317517502,5298
king_008,באר שבע,"אלמשהדאוי קינג סטור בע""מ",1,8.0,קישון  32 0,באר שבע,8413301.0,31.22504986858575,34.820718686561925,1.68174455555886,6465
king_009,טמרה,"אלמשהדאוי קינג סטור בע""מ",1,9.0,unknown,טמרה,30811.0,32.843728409445404,35.16466054432162,1.0915131511957907,4526
king_010,דליית אל כרמל,"אלמשהדאוי קינג סטור בע""מ",1,10.0,ואדי אלפש 0,דלית אלכרמל,30056.0,32.70020125616554,35.06034760492248,1.1780844377533508,5367
king_012,נוף הגליל דודג' סנטר,"אלמשהדאוי קינג סטור בע""מ",1,12.0,דרך העמק 4 0,נוף הגליל,17091.0,32.69431672462895,35.30593514401634,1.4386464950508595,6367
king_013,קאסם,"אלמשהדאוי קינג סטור בע""מ",1,13.0,"לב הארץ , אזור תעשייה 5",כפר קאסם,48810.0,32.11248707223854,34.950968899393374,1.5328013074741502,7392
king_014,כבאביר חיפה,"אלמשהדאוי קינג סטור בע""מ",1,14.0,הלבונה 7 0,חיפה,34386.0,32.80765853679794,34.967661347145835,0.494301038652173,4674
king_015,כרמיאל,"אלמשהדאוי קינג סטור בע""מ",1,15.0,היוצרים 15,כרמיאל,21626.0,32.925627302617286,35.31311100173124,1.471740363109838,6827
king_016,עכו,"אלמשהדאוי קינג סטור בע""מ",1,16.0,בן עמי 69,עכו,24120.0,32.92530898516703,35.082954561521056,1.2809606092627495,5892
king_017,יפיע,"אלמשהדאוי קינג סטור בע""מ",1,17.0,unknown,יפיע,16955.0,32.68263902793349,35.26844432168352,0.8280065451690328,4037
king_018,יפת-יפו תל אביב יום ביום,"אלמשהדאוי קינג סטור בע""מ",1,18.0,יפת 65 0,תל אביב יפו,16955.0,32.04745983221554,34.75949449965379,3.275764387812695,1852
king_019,רמלה,"אלמשהדאוי קינג סטור בע""מ",1,19.0,קריית הממשלה 0,רמלה,16955.0,31.9264127679687,34.8773091289276,1.0343586013081039,5785
king_026,רהט סבן,"אלמשהדאוי קינג סטור בע""מ",קינג סטור,26.0,רהט,רהט,0.0,31.380803552726793,34.7682228835883,1.2334909629111093,5811
king_027,בסמת טבעון,"אלמשהדאוי קינג סטור בע""מ",1,27.0,דרך יצחק רבין 0,בסמת טבעון,360080.0,32.73764664058847,35.15526394361279,0.9209567198174264,4357
king_028,מיני קינגסטור רהט,"אלמשהדאוי קינג סטור בע""מ",1,28.0,אלפג'ר 37 0,רהט,853570.0,31.381035146222693,34.76819147717613,0.20349128668375643,2335
king_029,טייבה,"אלמשהדאוי קינג סטור בע""מ",קינג סטור,29.0,טייבה,טייבה,0.0,32.26722838870415,35.006207004596895,0.7311776204967894,5080
king_030,קינג סטור כפר כנא,"אלמשהדאוי קינג סטור בע""מ",קינג סטור,30.0,כפר כנא,כפר כנא,0.0,32.753120611861085,35.34208918180074,1.3627556126864366,5079
king_031,צים סנטר נוף הגליל,"אלמשהדאוי קינג סטור בע""מ",1,31.0,שדרות מעלה יצחק 29 0,נוף הגליל,,32.717151795879445,35.33585663339202,1.3222930247777067,5364
king_200,ואדי אלגוז',"אלמשהדאוי קינג סטור בע""מ",1,200.0,חאלד אבן אל וליד 0,ירושלים,9740257.0,31.788600612044206,35.23685449939709,0.27290698446228484,3075
king_334,מיני קינגסטור דיר חנא,"אלמשהדאוי קינג סטור בע""מ",1,334.0,אלקודס 0,דיר חנא,249730.0,32.863352750915666,35.362873390744966,0.7133495158557106,2441
king_336,מיני קינגסטור קלנסווה,"אלמשהדאוי קינג סטור בע""מ",1,336.0,אלרשיד 0,קלנסווה,40640.0,32.29270257622829,34.98423930196307,-0.045535778810211404,2261
king_338,מיני קינג חיי אלוורוד,"אלמשהדאוי קינג סטור בע""מ",1,338.0,עומר אבן אל ח'טאב 0,נצרת,1601003.0,32.71391728714388,35.29908168356706,0.0078604555152126,2240
king_339,יפו מכללה יום ביום,"אלמשהדאוי קינג סטור בע""מ",1,339.0,unknown,תל אביב יפו,,32.04731790281415,34.759539537657645,3.497436862620799,1783
king_340,קינג סטור סחנין,"אלמשהדאוי קינג סטור בע""מ",קינג סטור,340.0,סחנין,סחנין,0.0,32.86292710102542,35.30519420888746,0.6146529277391818,2337
maa_001,רכס,מעיין אלפיים,מעיין אלפיים,1.0,דרוק 54,ירושלים,97428.0,31.7740173,35.2259714,-1.927766155118426,1470
maa_002,ים סוף מאה ואחד,מעיין אלפיים,מעיין אלפיים,2.0,ים סוף 101,ירושלים,97701.0,31.8006939,35.2182108,-2.591071240228672,3105
maa_003,סנהדריה,מעיין אלפיים,מעיין אלפיים,3.0,ים סוף 17,ירושלים,97701.0,31.8004489,35.2204259,-2.1323357034975268,3855
maa_004,פסגת זאב,מעיין אלפיים,מעיין אלפיים,4.0,מאיר גרשון 46,ירושלים,97860.0,31.8196612,35.2504526,-3.877750714346824,1285
maa_005,התאנה,מעיין אלפיים,מעיין אלפיים,5.0,התאנה 19,חריש,,32.460825,35.039119,-5.181493019241243,4069
maa_006,ירמיהו אחד,מעיין אלפיים,מעיין אלפיים,6.0,ירמיהו 1,ירושלים,95306.0,31.7934669,35.215038,-2.4740498419307375,2481
maa_007,משה דיין,מעיין אלפיים,מעיין אלפיים,7.0,שד' משה דיין 160,ירושלים,97816.0,31.8214674,35.2394853,-3.4429474433557186,2129
maa_008,פרי מגדים,מעיין אלפיים,מעיין אלפיים,8.0,פרי מגדים 19,מעלה אדומים,98480.0,31.77079149999999,35.2940167,-4.258170467557738,2332
maa_009,גבעת מרדכי,מעיין אלפיים,מעיין אלפיים,9.0,"שח""ל 58",ירושלים,93720.0,31.762951,35.197501,-2.7628450711318573,2779
maa_011,הר חומה,מעיין אלפיים,מעיין אלפיים,11.0,ברש רועי 1,ירושלים,93134.0,31.7259589,35.221951,-2.9308438369038403,2167
maa_013,מרכז כלל,מעיין אלפיים,מעיין אלפיים,13.0,אגריפס 40,ירושלים,94301.0,31.7837444,35.2143552,-3.3454992260085112,4422
maa_016,קרסו,מעיין אלפיים,מעיין אלפיים,16.0,הרכס 31,מעלה אדומים,98554.0,31.7824447,35.3113066,-6.659883176533122,3728
maa_017,הר חוצבים,מעיין אלפיים,מעיין אלפיים,17.0,המרפא 1,ירושלים,97774.0,31.800401,35.212041,-4.09948462141435,1877
maa_018,גילה,מעיין אלפיים,מעיין אלפיים,18.0,יהושוע ברוכי 2,ירושלים,93858.0,31.7376859,35.1774603,-2.529999945527172,1780
maa_020,הילל,מעיין אלפיים,מעיין אלפיים,20.0,הילל 16,ירושלים,94581.0,31.78017109999999,35.2175977,-3.575874500994793,2633
maa_021,שמואל הנביא,מעיין אלפיים,מעיין אלפיים,21.0,שמואל הנביא 35,ירושלים,97253.0,31.789996,35.224843,-1.5759426819943048,2399
maa_022,בית ישראל,מעיין אלפיים,מעיין אלפיים,22.0,בית ישראל 17,ירושלים,95190.0,31.7895097,35.2243603,-1.6116383820679185,2364
maa_023,"קק""ל",מעיין אלפיים,מעיין אלפיים,23.0,"קק""ל (רחביה) 12",ירושלים,92428.0,31.776883,35.2161714,-3.180200973052615,2047
maa_026,שער בנימין אזור תעשיה,מעיין אלפיים,מעיין אלפיים,26.0,אזור תעשיה שער בינימין 1,גבע בנימין,90632.0,31.865575,35.261645,-6.62501392650637,4594
maa_027,נופי הסלע,מעיין אלפיים,מעיין אלפיים,27.0,הצור 36,מעלה אדומים,98556.0,31.7866667,35.3127811,-2.9698209424586755,2562
maa_028,טבריה,מעיין אלפיים,מעיין אלפיים,28.0,מיכאל 7,טבריה,14369.0,32.781093,35.536758,-4.784836826912037,2857
maa_029,טופז,מעיין אלפיים,מעיין אלפיים,29.0,טופז 1,חריש,37604.0,32.4667806,35.0484118,-5.022554811393047,3973
maa_035,מגדל העמק,מעיין אלפיים,מעיין אלפיים,35.0,הזית 4,מגדל העמק,23011.0,32.6757994,35.2384784,-3.789519895024778,2775
maa_038,גן ורשא,מעיין אלפיים,מעיין אלפיים,38.0,רח רבי עקיבא 94,בני ברק,51460.0,32.0859521,34.8315349,-2.4331440589166453,2375
maa_039,סימטת אזר,מעיין אלפיים,מעיין אלפיים,39.0,העליה השניה 13,בני ברק,51331.0,32.0907813,34.8352474,-2.505934485541967,3044
maa_040,הרב קוק,מעיין אלפיים,מעיין אלפיים,40.0,הרב קוק 5,בני ברק,51405.0,32.08732594365195,34.82717660989021,-2.1860741473310425,2516
maa_041,רכסים,מעיין אלפיים,מעיין אלפיים,41.0,אזור תעשיה כפר חסידים 0,רכסים,20496.0,32.752262,35.094212,-5.035077191561994,2359
maa_043,השישה עשר,מעיין אלפיים,מעיין אלפיים,43.0,השישה עשר 39,ירושלים,97534.0,31.8287763,35.2445371,-3.273181396074464,1613
maa_044,שמעון חכם,מעיין אלפיים,מעיין אלפיים,44.0,חכם שמעון 14,ירושלים,95348.0,31.7956357,35.218633,-3.014487640424734,1929
maa_045,כיכר יהלום,מעיין אלפיים,מעיין אלפיים,45.0,כיכר יהלום 1,מעלה אדומים,98454.0,31.773363,35.29812,-4.8921294160176965,4083
maa_046,טבנקין,מעיין אלפיים,מעיין אלפיים,46.0,טבנקין (שכונה ה') 76,באר שבע,84745.0,31.254518,34.7734267,-4.250129459948921,3312
maa_047,יוחנן הורקנוס,מעיין אלפיים,מעיין אלפיים,47.0,יוחנן הורקנוס מרכז גלית 1,באר שבע,84557.0,31.26455099999999,34.7930447,-4.662954632861692,2902
maa_060,ברנפלד,מעיין אלפיים,מעיין אלפיים,60.0,ברנפלד 17,באר שבע,84585.0,31.2704307,34.7991725,-4.397770013149232,1226
maa_061,ויצמן,מעיין אלפיים,מעיין אלפיים,61.0,unknown,טבריה,,32.7937179387725,35.5321260240832,-3.1731498440022596,1726
maa_062,נווה יעקב (אביר יעקב),מעיין אלפיים,מעיין אלפיים,62.0,אביר יעקב (קמניץ) 2,ירושלים,,31.840017561462346,35.24992278289223,-2.3535176440121734,1934
maa_063,מורדות גילה,מעיין אלפיים,מעיין אלפיים,63.0,אבנר חי שאקי 27 גילה ירושלים 27,ירושלים,,31.7387367,35.1784273,-3.768179345353652,1151
maa_064,מעיין קרית ספר,מעיין אלפיים,מעיין אלפיים,64.0,שערי תשובה 14,מודיעין עילית,0.0,31.925853658879042,35.03971864417635,-5.178095474378875,1940
mah_011,11  עין יהב,מחסני השוק,מחסני השוק בסיטי,11.0,ד.נ.ערבה 86820,עין יהב,,30.6567034,35.2334266,-0.7920539957400634,4325
mah_015,"15  שכונה ט ב""ש",מחסני השוק,מחסני השוק בסיטי,15.0,שד` ירושלים 10,באר שבע,,31.245752,34.771617,-2.9135876598589263,6125
mah_016,"16 יעלים ב""ש",מחסני השוק,מחסני השוק בסיטי,16.0, ,באר שבע,,31.2509597,34.7796984,-3.5922215679822243,4328
mah_018,18 נוף הגליל,מחסני השוק,מחסני השוק,18.0, ,נוף הגליל,,32.7035785,35.3186256,-6.318153552373748,6750
mah_020,20 להבים,מחסני השוק,מחסני השוק,20.0,מרכז מסחרי להבים ,להבים,,31.3733931,34.8092845,-6.476633209933611,6728
mah_026,"26  רמות- ב""ש",מחסני השוק,מחסני השוק בסיטי,26.0,מנחם דידנר 18,באר שבע,,31.2804515,34.8041813,-3.2787614117123436,4712
mah_030,"30 נווה זאב- ב""ש",מחסני השוק,מחסני השוק בסיטי,30.0,מאפו 7,באר שבע,,31.23426599999999,34.768057,-0.9567226225448546,4427
mah_035,35 שלומי,מחסני השוק,מחסני השוק בסיטי,35.0,ההשראה 2,שלומי,,33.0754389,35.1450494,-3.8529589619768374,4539
mah_036,36 עפולה ביהח העמק,מחסני השוק,מחסני השוק בסיטי,36.0,יצחק רבין 21,פרדס חנה כרכור,1834111.0,32.621521714497554,35.317284101725456,-7.421453102238463,2204
mah_040,40 אופקים,מחסני השוק,מחסני השוק,40.0,יהדות דרום אפריקה 14,אופקים,87573.0,31.3152192,34.6247327,-6.672290611465487,6508
mah_041,41 אופקים אזור תעשיה,מחסני השוק,מחסני השוק,41.0,שדרות יהדות דרום אפריקה 14,אופקים,0.0,31.315346322776204,34.62468190467515,-7.028411486247493,3722
mah_044,44 ערד,מחסני השוק,מחסני השוק,,שמיר 5,ערד,,31.26125469999999,35.2152179,-6.251138770857418,6203
mah_045,45 מיתרים,מחסני השוק,מחסני השוק בסיטי,45.0,אזור תעשיה הר חרמ 1,מיתרים,,31.375119581811,35.0067509528218,-3.08072044087324,4463
mah_050,"50 רד""ק- ב""ש",מחסני השוק,מחסני השוק בסיטי,50.0,"רחבת רד""ק 28",באר שבע,,31.2521018,34.7867691,-0.7763430122136993,3933
mah_051,51 חיפה - נשר,מחסני השוק,מחסני השוק,51.0,דרך בר יהודה http 147,נשר,,32.7785192,35.0406357,-6.609316335164572,5973
mah_052,52 מודיעין,מחסני השוק,מחסני השוק בסיטי,52.0,עמק דותן 24,מודיעין מכבים רעות,,31.8991267,35.0209953,-3.482846228406683,5002
mah_054,54 רחובות - הנשיא,מחסני השוק,מחסני השוק בסיטי,54.0, ,רחובות,,31.8981815,34.8215989,-1.0653697273299894,4083
mah_055,55  יד בנימין,מחסני השוק,מחסני השוק בסיטי,55.0,מרכז מסחרי 1,יד בנימין,,31.792365,34.8241596,-5.163403628976402,4557
mah_058,"58 סניף אורגים- ב""ש",מחסני השוק,מחסני השוק,58.0,האורגים http://ww 1,באר שבע,,31.2543238,34.8183187,-5.708166646301604,8863
mah_059,59 יקנעם,מחסני השוק,מחסני השוק,59.0,התמר 1,יקנעם,,32.6592962,35.1045404,-6.764545118213629,5047
mah_060,60 דימונה,מחסני השוק,מחסני השוק,60.0,מרכז פרץ סנטר ,דימונה,,31.060612403611987,35.020142038359246,-6.41508378318845,7342
mah_061,61 דימונה ממשית,מחסני השוק,מחסני השוק,,תל לכיש 6,דימונה,,31.060269211788118,35.03529194277279,-6.777419618251167,4913
mah_065,65 קרית אתא,מחסני השוק,מחסני השוק בסיטי,65.0,חנקין 1,קרית אתא,28212.0,32.8125999,35.1053976,-3.2494624785007926,4433
mah_066,66 צופים,מחסני השוק,מחסני השוק בסיטי,66.0, ,צופים,,32.197318,35.008912,-1.1505848148722662,3100
mah_071,71 קריית מלאכי,מחסני השוק,מחסני השוק בסיטי,71.0,"צה""ל 1",קרית מלאכי,,31.793440697338085,34.63994849453074,-3.067856015509685,4529
mah_072,72 הפלמח (ג) אשדוד,מחסני השוק,מחסני השוק מהדרין,72.0,"הפלמ""ח 20",אשדוד,77376.0,31.800443512273272,34.66238003685925,-6.248654593458942,4331
mah_075,75 טבריה הדר,מחסני השוק,מחסני השוק,75.0,יהודה הלוי 113,טבריה,14246.0,32.7895736,35.5318199,-6.6029285252550585,4730
mah_076,76 צפת,מחסני השוק,מחסני השוק,76.0,לוחמי הגטאות 1,צפת,13401.0,32.964648,35.495997,-6.236692158553523,5711
mah_077,77 קרית גת,מחסני השוק,מחסני השוק,77.0,דרך הדרום http:// 1,קרית גת,82021.0,31.6022033,34.7729873,-6.599055521968225,6077
mah_078,78 כפר עציון,מחסני השוק,מחסני השוק,78.0, ,כפר עציון,,31.6543398,35.1177985,-6.513715702036361,4578
mah_080,"80 המשחררים-ב""ש",מחסני השוק,מחסני השוק בסיטי,80.0,דרך המשחררים 100,באר שבע,,31.2487005,34.7834716,-0.30311694140572026,149
mah_081,"81 מבצע עובדה- ב""ש",מחסני השוק,מחסני השוק בסיטי,81.0,מבצע עובדה 2,באר שבע,,31.2596827,34.78035,-0.4016429386489928,4161
mah_082,"82 קריה חרדית מהדרין ב""ש",מחסני השוק,מחסני השוק,82.0,טולדנו 12,באר שבע,8452311.0,31.267850394480696,34.778129334671746,-5.98363112568966,5767
mah_083,83 גבעת שמואל,מחסני השוק,מחסני השוק בסיטי,83.0, ,גבעת שמואל,,32.077607,34.8469088,-1.393252990269234,2710
mah_091,"91 זבוטינסקי- ת""א",מחסני השוק,מחסני השוק בסיטי,91.0,ז`בוטינסקי 128,רמת גן,52602.0,32.0903051,34.8211636,-0.8248943729554017,3424
mah_098,98 אילת,מחסני השוק,מחסני השוק,98.0,הספן 1,אילת,,29.5712356,34.9588279,-20.111414896718962,6424
mah_202,202 בית הכרם ירושלים,מחסני השוק,מחסני השוק בשבילך,202.0,כיכר דניה 1,ירושלים,,31.7804105,35.1885692,1.2682086163015505,6185
mah_203,"203 הפלמ""ח ירושלים",מחסני השוק,מחסני השוק בשבילך,203.0,הפלמח 42,ירושלים,,31.766256,35.2089708,1.5772849098820594,5342
mah_205,205 קרית מנחם ירושלים,מחסני השוק,מחסני השוק בשבילך,205.0,דהומי 6,ירושלים,,31.75671343154569,35.16596771028976,1.5399479333241237,3230
mah_207,207 גבעת זאב- ירושלים,מחסני השוק,מחסני השוק בשבילך,207.0,מרכז מסחרי 1,גבעת זאב,,31.867021509040047,35.14872410987831,0.9576957751465814,4004
mah_211,211 פסגת זאב ירושלים,מחסני השוק,מחסני השוק בשבילך,211.0,שדרקות משה דיין 1,ירושלים,,31.838138170183,35.23439430814793,1.3082609387091138,4133
mah_212,212 תלפיות מזרח ירושלים,מחסני השוק,מחסני השוק בשבילך,212.0,דב גרונר מרכז מסח 2,ירושלים,,31.749309,35.236047,1.1882126741490708,4243
mah_217,217 גבעת שפירא ירושלים,מחסני השוק,מחסני השוק בשבילך,217.0,ההגנה 19,ירושלים,97851.0,31.805577,35.238607,1.3007048679943043,4998
mah_218,218 נווה יעקב ירושלים,מחסני השוק,מחסני השוק מהדרין,218.0,מרכז מסחרי נווה י 1,ירושלים,,31.84122226967315,35.240681481028304,-0.1529092694614776,3896
mah_220,220 גבעת אורנים ירושלים,מחסני השוק,מחסני השוק בשבילך,220.0,שי עגנון 20,ירושלים,,31.76146,35.206462,-0.244401954763617,4783
mah_222,222 וולפסון ירושלים,מחסני השוק,מחסני השוק בשבילך,222.0, ,ירושלים,,31.756478,35.1660279,1.7269661182444112,5120
mah_223,223 פסגת זאב מזרח ירושלים,מחסני השוק,מחסני השוק בשבילך,223.0,מאיר גרשון פ.יוסף 3/1,ירושלים,,31.819819,35.245497,1.7375975117735916,5394
mah_230,230 קייזר מודיעין בשבילך,מחסני השוק,מחסני השוק בשבילך,230.0,גינת זבולון קייזר 24,מודיעין מכבים רעות,,31.9073565,34.9980728,1.6922666362669687,4877
mah_238,238 קריית ים שרת,מחסני השוק,מחסני השוק בשבילך,238.0,משה שרת 2,קרית ים,,32.851004,35.070244,1.6139772739729026,3488
mah_239,239 קצרין,מחסני השוק,מחסני השוק בשבילך,239.0,קניון לב קצרין 1,קצרין,,32.9938584,35.690649,1.6097701623475849,4045
mah_241,241 אורה -ירושלים,מחסני השוק,מחסני השוק בשבילך,241.0,הנריטה סולד 1,ירושלים,,31.75494,35.1605834,1.6847180479081807,5225
mah_242,242 אפרת,מחסני השוק,מחסני השוק בשבילך,242.0,מרכז מסחרי ג רחוב 1,אפרת,,31.6570062,35.152073,-3.11119051761378,2655
mah_244,244 יבנה,מחסני השוק,מחסני השוק בשבילך,244.0,האגוז 2,יבנה,,31.87535339999999,34.7350096,-0.5486544585490101,3124
mah_245,245 גדרה,מחסני השוק,מחסני השוק בשבילך,245.0,מנחם בגין 40,גדרה,,31.80367499999999,34.7848455,1.5496441268393149,8841
mah_246,246 חפץ חיים נתניה,מחסני השוק,מחסני השוק בשבילך,246.0,חפץ חיים 4,נתניה,,32.29564,34.845049,1.6439643492357998,3564
mah_247,247 לב יסמין נתניה,מחסני השוק,מחסני השוק בשבילך,247.0,פנחס ליבון 18,נתניה,,32.2833633823406,34.85369215470922,1.7925242587373742,4239
mah_250,250 עפולה מחסני השוק,מחסני השוק,מחסני השוק בסיטי,250.0,קפלן 10,עפולה,,32.6309394,35.3255424,-2.8218099536423393,7826
mah_260,260 אשדוד דב גור,מחסני השוק,מחסני השוק בשבילך,260.0,דב גור 27,אשדוד,,31.7920608,34.6552344,1.7836532871271755,3465
mah_261,"261 ראשל""צ",מחסני השוק,מחסני השוק בשבילך,261.0,השדה 12,ראשון לציון,,31.963084507575793,34.79458462152449,1.2467095907201444,3058
mah_262,262 ויצמן נתניה,מחסני השוק,מחסני השוק בשבילך,262.0,הרצוג 23,נתניה,,32.31999235476718,34.85523069548115,1.4233260410816757,4205
mah_263,263 בנימין נתניה,מחסני השוק,מחסני השוק בשבילך,263.0,שדרות בנימין 60,נתניה,,32.283226,34.8534622,1.9854335183896075,4773
mah_264,264 פולג נתניה,מחסני השוק,מחסני השוק בשבילך,264.0,אמנון ותמר 6,נתניה,,32.274935224934374,34.847958303019254,1.226840681315141,3905
mah_265,265 רחובות - גורודצקי,מחסני השוק,מחסני השוק בשבילך,265.0,גורודסקי 51,רחובות,,31.898435209318382,34.821684239149995,1.3227923336007505,4316
mah_267,267 צור הדסה-ירושלים,מחסני השוק,מחסני השוק בשבילך,267.0,רכסים 2,צור הדסה,,31.7130181,35.09893890000001,1.4280450527075692,4408
mah_268,268 נהריה מחסני השוק,מחסני השוק,מחסני השוק בשבילך,268.0,הזמיר 63,נהריה,,33.0030477,35.1062362,-1.1268869410551265,3461
mah_274,274 ברקת אילת מחסני השוק,מחסני השוק,מחסני השוק בסיטי,274.0, ,אילת,,29.5502464,34.9474577,-20.07418204340285,4249
mah_277,"277 הראשונים ראשל""צ",מחסני השוק,מחסני השוק בשבילך,277.0,הנחשול 30,ראשון לציון,,31.9845279685415,34.782646824255245,1.3436222740445107,4530
mah_289,289 ניצה  נתניה,מחסני השוק,מחסני השוק בשבילך,289.0,שדרות ניצה 8,נתניה,,32.3365629,34.852049,0.6724787522391865,2315
nat_001,רחובות C  NH ברכל,נתיב החסד,בר-כל,,פרץ 107,רחובות,7620420.0,31.88334859999999,34.8228706,-1.3121635774519365,1620
nat_004,עימנואל נתיב החסד NH   W,נתיב החסד,נתיב,,חתם סופר 1,עמנואל,4484500.0,32.160688,35.136036,-0.46140519163303767,3506
nat_006,קוטלר נתיב החסד NH   @,נתיב החסד,נתיב,,קוטלר 18,בני ברק,5135015.0,32.0863680638949,34.83476869454648,-2.1423910577332745,2512
nat_009,נויפלד נתיב החסד NH   @,נתיב החסד,נתיב,,נויפלד 15,בני ברק,5124223.0,32.097393065258785,34.840976809500035,-2.2201785943859242,3634
nat_015,ירמיהו נתיב החסדNH   @,נתיב החסד,נתיב,,ירמיהו 15,בני ברק,5124223.0,32.0886348,34.82649380000001,-2.2123814088089047,2634
nat_016,אלעד - הריף ברכל טוב @,נתיב החסד,בר-כל,,"הרי""ף 1",אלעד,4082801.0,32.054255626272635,34.96416952338069,-2.695718302830445,3004
nat_017,"קרית מלאכי, נתיב החסד    W",נתיב החסד,נתיב,,בן גוריון 88,קרית מלאכי,8303671.0,31.7308742,34.7366888,-1.313362075307891,1687
nat_019,גניחובסקי נתיב החסדNH   @,נתיב החסד,נתיב,,גניחובסקי 23,בני ברק,5124973.0,32.09915020481463,34.84008159454727,-2.609189412126616,2536
nat_020,בת ים נתיב החסד NH   @,נתיב החסד,נתיב,,ניסנבאום 25,בת ים,5124973.0,32.010398,34.7509205,-2.4478793122828586,2245
nat_024,חיפה מיכאל 9 נתיב החסד NH @,נתיב החסד,נתיב,,מיכאל 9,חיפה,3365411.0,32.80561398650624,35.00150540807827,-1.9934805494113164,2623
nat_025,אשדוד הלל נתיב החסד NH  C,נתיב החסד,נתיב,,הלל 8,אשדוד,7721204.0,31.7921316,34.6670249,-1.3138257051843554,2252
nat_026,אשדוד - הורקנוס 22 נתיב החסד NH C,נתיב החסד,נתיב,,הרקונס 22,אשדוד,7765222.0,31.79397960160267,34.66179343685891,-0.819095299320279,1873
nat_027,אשדוד הורקנוס 8 נתיב החסד NH C,נתיב החסד,נתיב,,הורקנוס 8,אשדוד,7765208.0,31.79152622371471,34.661071296381884,-0.8007664863435999,1755
nat_028,יגאל אלון נתיב החסד NH C,נתיב החסד,נתיב,,יגאל אלון 12,בני ברק,5123112.0,32.0973013,34.8362104,-0.8260553005273978,1781
nat_029,רשבם נתיב החסד  NH C,נתיב החסד,נתיב,,"רשב""ם 15",בני ברק,5160132.0,32.0788317,34.8354962,-1.5789869665393368,1760
nat_030,מלצר נתיב החסד NH  C,נתיב החסד,נתיב,,מלצר 24,בני ברק,5152921.0,32.082063,34.838642,-0.785879220821455,1565
nat_031,הרב קוק נתיב החסד NH  @,נתיב החסד,נתיב,,קוק 11,בני ברק,5140505.0,32.08710092118283,34.82697655547927,-2.2770323783730597,1766
nat_032,פרדו נתיב החסדNH C,נתיב החסד,נתיב,,פרדו 2,בני ברק,5154602.0,32.08547318389296,34.84478383687469,-0.8442865694842021,1813
nat_033,אשדוד - רשבי נתיב החסד NH C,נתיב החסד,נתיב,,רשבי 15,אשדוד,7765035.0,31.789186065594205,34.66495022336636,-0.7971657726978021,1755
nat_034,חבקוק נתיב החסד NH @,נתיב החסד,נתיב,,חבקוק 25,בני ברק,5136622.0,32.08755916143343,34.8378776522184,-2.2079277924432676,2427
nat_036,מודיעין עלית רשבי ברכל  NH  C,נתיב החסד,בר-כל,,"רשב""י 35",מודיעין מכבים רעות,7183335.0,31.9375537,35.0423449,-0.923916228993121,1335
nat_037,תורת חיים נתיב החסדC  NH,נתיב החסד,נתיב,,תורת חיים 1,בני ברק,5161327.0,32.075372,34.8383218,-1.345402797005395,2143
nat_038,קלישר נתיב החסד NH    C,נתיב החסד,נתיב,,קלישר 17,בני ברק,5139001.0,32.0897434,34.8439689,-1.4715677096373592,2626
nat_039,נתניה - השוק נתיב החסד NH    @,נתיב החסד,נתיב,,שוהם 29,נתניה,5229531.0,32.3304193,34.859859,-2.5866169800393153,2261
nat_040,נ. המשפט קריית ספר ברכל NH    C,נתיב החסד,בר-כל,,נתיבות המשפט 40,מודיעין עילית,7182820.0,31.929559016967556,35.04458226885083,-1.4201649166476091,1840
nat_041,רבבה שירה מרקט W,נתיב החסד,שירה מרקט,,רבבה,רבבה,0.0,32.1179875,35.1281827,-0.9426431305360525,2675
nat_042,לילנבוים נתניה נתיב החסד NH  W,נתיב החסד,נתיב,,לילנבלום 13,נתניה,4241218.0,32.32542501117881,34.85910436800883,-1.1388896513209577,1373
nat_043,נתניה הארי נתיב החסד NH  @,נתיב החסד,נתיב,,"האר""י 18",נתניה,4252617.0,32.3119115,34.8578392,-2.9174180106749974,2177
nat_044,ירושלים פנים מאירות ברכל  NH  C,נתיב החסד,בר-כל,,פנים מאירות 8,ירושלים,9442353.0,31.797331,35.201356,-0.7067198115746921,1556
nat_046,בית שמש נתיב החסד NH   @,נתיב החסד,נתיב,,מרים הנביאה 16,בית שמש,9442353.0,31.70142428299407,34.99289070801804,-1.1164912680284473,2426
