store_code,store_name,chainname,subchainname,storeid,address,city,zipcode,latitude,longitude,average_price_diff,kashi_item_count
yoh_013,חוצות המפרץ,יוחננוף,יוחננוף,13,החרושת 10 חוצות המפרץ,חיפה,0,32.8107072,35.0568101,-9.225401366,2405
yoh_015,אור יהודה,יוחננוף,יוחננוף,15,רחוב הפלדה 1,אור יהודה,0,32.0327584,34.8509935,-4.323980786,1653
yoh_016,גן יבנה,יוחננוף,יוחננוף,16,דרך מנחם בגין פינת המגנים 57,גן יבנה,0,31.7952094,34.7046109,-4.153268407,2103
yoh_017,מודיעין ישפרו,יוחננוף,יוחננוף,17,המלאכות 101,מודיעין מכבים רעות,0,31.8905467,34.9613304,-9.34979862,2407
yoh_018,מודיעין כרמים,יוחננוף,יוחננוף,18,"תשר""י 34",מודיעין מכבים רעות,0,31.916163,35.009964,-3.892104098,1942
yoh_019,אור יהודה גדול,יוחננוף,יוחננוף,19,אור יהודה,אור יהודה,0,32.0327584,34.8509935,-9.087081101,2378
yoh_020,ירושלים תלפיות,יוחננוף,יוחננוף,20,האומן,ירושלים,0,31.7492504,35.2115478,-9.462140508,2193
yoh_021,סגולה פתח תקווה,יוחננוף,יוחננוף,21,סגולה,פתח תקווה,0,32.10503,34.8943176,-9.467051114,2346
yoh_022,חדרה,יוחננוף,יוחננוף,22,"צה""ל 35",חדרה,0,32.4414918,34.930406,-9.329084356,2398
yoh_023,טבריה,יוחננוף,יוחננוף,23,unknown,טבריה,0,32.77922828,35.5029344,-9.478175493,2222
yoh_024,כפר סבא,יוחננוף,יוחננוף,24,unknown,כפר סבא,0,32.1669158,34.9284553,-9.358518009,2465
yoh_025,נס ציונה,יוחננוף,יוחננוף,25,נס ציונה,נס ציונה,0,31.930427,34.7973195,-4.238363872,1952
yoh_026,רמת השרון,יוחננוף,יוחננוף,26,חרושת 10,רמת השרון,0,32.1283385,34.8590274,-8.697194974,2346
yoh_027,יד אליהו,יוחננוף,יוחננוף,27,יגאל אלון 57,תל אביב יפו,0,32.0626068,34.791603,-8.694199208,2307
yoh_028,ראשלצ רמת אליהו,יוחננוף,יוחננוף,28,משורר השואה 15,ראשון לציון,0,31.9828662,34.7923622,-9.49278145,2086
yoh_029,בת ים,יוחננוף,יוחננוף,29,בת ים,בת ים,0,32.0135807,34.7516713,-4.451276969,2162
yoh_030,נתניה,יוחננוף,יוחננוף,30,נתניה,נתניה,0,32.2868611,34.8664061,-9.427227011,2319
yoh_031,מרכז סנטרו רחובות,יוחננוף,יוחננוף,31,רחובות,רחובות,0,31.8942716,34.7900746,-9.302006134,2402
yoh_032,בן צבי תל אביב,יוחננוף,יוחננוף,32,דרך בן צבי 112,תל אביב יפו,0,32.0443009,34.7690582,-8.557270273,2336
yoh_033,איירפורט סיטי,יוחננוף,יוחננוף,33,איירפורט סיטי,איירפורט סיטי,0,31.9861295,34.914539,-3.588738666,2214
yoh_034,מבקיעים אשקלון,יוחננוף,יוחננוף,34,"מתחם גלובוס סנטר, מבקיעים",אשקלון,0,31.6262096,34.5823216,-9.488090574,2261
yoh_035,תל אביב נחלת יצחק,יוחננוף,יוחננוף,35,נחלת יצחק 20,תל אביב יפו,0,32.0739817,34.7981136,-3.813027471,1935
yoh_036,חדרה צפוני,יוחננוף,יוחננוף,36,דן שכטמן 10,חדרה,0,32.4407789,34.8949244,-9.522133321,2294
yoh_037,עפולה,יוחננוף,יוחננוף,37,קהילת ציון 30,עפולה,0,32.6065955,35.2974223,-9.940138797,2167
yoh_038,טבריה תחתית,יוחננוף,יוחננוף,38,יהודה הלוי 113,טבריה,0,32.79081408,35.53184442,-8.48701249,1930
yoh_039,קרית שמונה,יוחננוף,יוחננוף,39,שדרות תל חי 93,קרית שמונה,0,33.1971022,35.5694944,-9.75906448,2130
yoh_040,באר שבע,יוחננוף,יוחננוף,40,דרך חברון 48,באר שבע,0,31.2416655,34.8092079,-9.29571825,2232
yoh_041,אשקלון ברנע,יוחננוף,יוחננוף,41,אריה טגר 45,אשקלון,0,31.7011517,34.5798745,-4.096760834,1849
yoh_042,קניון הבאר,יוחננוף,יוחננוף,42,מורשת ישראל 15,ראשון לציון,0,31.9756564,34.7742545,-4.2684396,1765
yoh_046,מישור אדומים,יוחננוף,יוחננוף,,מישור אדומים,מעלה אדומים,,31.78710377,35.33826925,-9.302626028,2126
yoh_048,אשדות יעקב,יוחננוף,יוחננוף,48,אשדות יעקב,אשדות יעקב,0,32.6620459,35.5715331,-4.039700982,1594
yoh_050,נתניה הדרים,יוחננוף,יוחננוף,50,האורזים 2,נתניה,0,32.3232133,34.8715049,-9.347335008,2296
yoh_052,גדרה,יוחננוף,יוחננוף,,אברהם דורון 1,גדרה,,31.8120082,34.7774347,-9.129353507,2300
yoh_053,רעננה,יוחננוף,יוחננוף,53,נווה זמר,רעננה,0,32.1931177,34.8654493,-3.608889487,1546
yoh_054,תא - אחד העם,יוחננוף,יוחננוף,54,unknown,תל אביב יפו,0,32.06564,34.77591,7.729500756,767
yoh_055,נתיבות מנהטן,יוחננוף,יוחננוף,55,אליהו אילוז 2,נתיבות,0,31.4124752,34.5728863,-9.651620601,1597
yoh_059,אור עקיבא -שקמים,יוחננוף,יוחננוף,59,השקמים 8,אור עקיבא,0,32.5046361,34.917818,-4.61685877,1339
yoh_060,בית שאן,יוחננוף,יוחננוף,,מנחם בגין 1 ,בית שאן,,32.498671,35.503976,-7.667549903,1705
