store_code,store_name,chainname,subchainname,storeid,address,city,zipcode,latitude,longitude,average_price_diff,kashi_item_count
shu_102,שלי פרדסיה- הנשיא,שופרסל,שופרסל שלי,102.0,הנשיא 1 צ.פרדסיה,פרדסיה,4281500.0,32.3044377,34.903248,6.565806150411745,3445
shu_103,שלי שוהם- מרכז מסחרי,שופרסל,שופרסל שלי,103.0,מרכז מסחרי,שוהם,6083530.0,31.9991264,34.9472744,5.385129957372591,2959
shu_104,"שלי פ""ת- גד מכנס",שופרסל,שופרסל שלי,104.0,רוטשילד 180,פתח תקווה,9435700.0,32.077118,34.886727,5.120701414968918,2530
shu_105,"דיל פ""ת- אליעזר פרדימן",שופרסל,שופרסל דיל,105.0,אליעזר פרידמן 9,פתח תקווה,4941916.0,32.0798866,34.9023987,-4.403469409129887,3094
shu_106,יוניברס נס ציונה - הפטיש,שופרסל,יוניברס,106.0,"הפטיש 8,א.ת.",נס ציונה,7404730.0,31.9218546,34.7928326,-5.081430247776893,2772
shu_109,שלי ראש העין- ז'בוטינסקי,שופרסל,שופרסל שלי,109.0,גבעת טל,ראש העין,4857301.0,32.0925903,34.9662017,5.736519921445754,3082
shu_110,"דיל הפארק ב""ש",שופרסל,שופרסל דיל,110.0,20 נחל פרת,באר שבע,,31.2307493,34.8230902,-4.0860311264417,2766
shu_111,יש חסד טבריה עלית-לב האג,שופרסל,יש חסד,111.0,לב האגם 10,טבריה,14431.0,32.7795991,35.51695309999999,-14.542519743736205,1675
shu_113,"דיל ראשל""צ- גולדה מאיר",שופרסל,שופרסל דיל,113.0,גולדה מאיר 1,ראשון לציון,7549050.0,31.967552,34.7852707,-4.092881200776796,3009
shu_114,דילירושלים- גילה,שופרסל,שופרסל דיל,114.0,צביה ויצחק 17,ירושלים,9384014.0,31.73148,35.186812,-4.049644278146859,3296
shu_116,שלי גבעתיים- מכתש,שופרסל,שופרסל שלי,116.0,בורוכוב 54,גבעתיים,5322205.0,32.07962235584178,34.80999527078125,5.518151889499358,2864
shu_117,שלי תל אביב-איכילוב,שופרסל,שופרסל שלי,117.0,ויצמן 6,תל אביב יפו,6423914.0,32.08066989803344,34.790138601474546,5.5014593410542005,2855
shu_118,דיל אילת  הסתת,שופרסל,שופרסל דיל,118.0,הסתת 15 א תעשיה,אילת,8850415.0,29.5683498,34.9597588,-16.05252958048833,3387
shu_119,דיל מודיעין- סנטר,שופרסל,שופרסל דיל,119.0,צאלון   21,מודיעין מכבים רעות,0.0,31.9060575,35.0171739,-4.1791810712124775,2687
shu_121,יוניברס נהריה- לוחמי הגטאות,שופרסל,יוניברס,121.0,לוחמי הגטאות 36,נהריה,2244744.0,33.0011199,35.09698059999999,-5.020893176164263,3312
shu_122,דיל יבנה- ברוש דרך הים,שופרסל,שופרסל דיל,122.0,דרך הים 3,יבנה,8157014.0,31.8643673,34.7264833,-3.9193836543595415,3261
shu_123,דיל חולון- גולדה,שופרסל,שופרסל דיל,123.0,גולדה מאיר  7,חולון,5839101.0,32.0128283,34.7790294,-4.059217401173685,3148
shu_124,יוניברס בת ים- אורט ישראל,שופרסל,יוניברס,124.0,אורט ישראל 25,בת ים,5959036.0,32.00892,34.746448,-5.148017243773852,3308
shu_127,אקספרס טירת הכרמל,שופרסל,שופרסל אקספרס,127.0,הדולפין 1,טירת הכרמל,0.0,32.762127,34.97298,11.484211356851187,2075
shu_128,יוניברס טירת הכרמל- נחום חת,שופרסל,יוניברס,128.0,נחום חת 5,טירת הכרמל,35085.0,32.7830105,34.9601418,-5.2111996971886505,2740
shu_129,יוניברס נתניה- המלאכה,שופרסל,יוניברס,129.0,רח' המלאכה 32,נתניה,4250567.0,32.28540284693322,34.860423865721465,-5.433085283030751,2646
shu_130,דיל נתניה- קלאוזנר עמליה,שופרסל,שופרסל דיל,130.0,קלאוזנר 1,נתניה,0.0,32.30877746903207,34.875715239875355,-4.1254868353419605,2925
shu_131,אקספרס הוד השרון,שופרסל,שופרסל אקספרס,131.0,סוקולוב 37,הוד השרון,0.0,32.16571225904715,34.90176208105864,11.820848793459072,2195
shu_133,"יש חסד ביתר עילית-  הר""ן",שופרסל,יש חסד,133.0,"הר""ן 6 פינת פנים המאירים",ביתר עילית,9056506.0,31.7043471,35.1175965,-14.78274783935559,1661
shu_134,יוניברס מודיעין- ישפרו סנטר,שופרסל,יוניברס,134.0,ישפרו סנטר,מודיעין מכבים רעות,0.0,31.889990997218607,34.96250670987946,-5.34328721359558,2693
shu_135,יוניברס אשקלון- פאור סנטר,שופרסל,יוניברס,135.0,צומת כפר סילבר,אשקלון,7929500.0,31.6748007,34.6060214,-5.229319398433135,2724
shu_139,דיל צפת-  דובק ויצמן,שופרסל,שופרסל דיל,139.0,ויצמן 20,צפת,1321736.0,32.9576669,35.4979823,-3.858008426746055,3194
shu_140,אקספרס תל חי,שופרסל,שופרסל אקספרס,140.0,תל חי 40,תל אביב יפו,0.0,32.07699716489422,34.77626703687426,12.008466076336218,2228
shu_141,דיל יוקנעם- שדרות רבין,שופרסל,שופרסל דיל,141.0,שדרות רבין 9,יקנעם,2060000.0,32.6424195,35.0924242,-3.7876697516423423,3270
shu_142,דיל זכרון- המייסדים,שופרסל,שופרסל דיל,142.0,המייסדים,זכרון יעקב,3095067.0,32.5730214,34.9540304,-4.058059649651086,3257
shu_144,דיל שבירו כפר סבא,שופרסל,שופרסל דיל,144.0,רפפורט 6,כפר סבא,,32.1920475,34.8916444,-4.375611929091616,2600
shu_147,אקספרס זכרון,שופרסל,שופרסל אקספרס,147.0,ההנפה,זכרון יעקב,0.0,32.5686035,34.9551162,11.75785774307374,2638
shu_148,אקספרסמלצר רחובות,שופרסל,שופרסל אקספרס,148.0,מלצר 20,רחובות,0.0,31.90295469240869,34.82667939524262,12.528376357081987,2245
shu_150,"אקספרס רודנסקי ת""א",שופרסל,שופרסל אקספרס,150.0,רודנסקי 5,תל אביב יפו,,32.1206979,34.7927823,11.188857986412893,2364
shu_151,דיל רעננה- קניון רננים,שופרסל,שופרסל דיל,151.0,רח.המלאכה 2,רעננה,4366101.0,32.1974692,34.8791319,-4.3228442361889075,2645
shu_152,דיל ערד- ישפרו המנוף,שופרסל,שופרסל דיל,152.0,המנוף 7,ערד,8909460.0,31.2482662,35.1958045,-4.03806026762989,3019
shu_153,דיל אופקים- ז'בוטינסקי,שופרסל,שופרסל דיל,153.0,זבוטינסקי 25,אופקים,8759908.0,31.3182278,34.6253776,-4.039884449411623,3058
shu_155,דיל צור יגאל- מרכז מסחרי,שופרסל,שופרסל דיל,155.0,מרכז מסחרי,צור יגאל,4486400.0,32.2189326,34.9815343,-4.2165809451470615,2699
shu_159,דיל רמת הנשיא חיפה,שופרסל,שופרסל דיל,159.0,שלמה המלך 55,חיפה,0.0,32.8124983,34.9608358,-4.004674611455707,3074
shu_161,המפיץ סיטונאות אשדוד,שופרסל,Cash&Carry,161.0,הבושם 16,אשדוד,,31.82112871642435,34.66168908205065,-34.44655417547056,1133
shu_163,דיל שדרות- הפלדה,שופרסל,שופרסל דיל,163.0,הפלדה קניון אחים,שדרות,80100.0,31.5207301,34.594066,-3.7498545005505473,3144
shu_164,שלי רמת גן- ביאליק,שופרסל,שופרסל שלי,164.0,רח. ביאליק 76,רמת גן,5244136.0,32.0857925,34.8115272,6.717493809546315,3264
shu_166,יוניברס אקסטרה  אשדוד- הבושם,שופרסל,יוניברס,166.0,הבושם 7 א.ת. קלה,אשדוד,7761007.0,31.8180465,34.6622085,-5.2526330098593945,2744
shu_168,שלי אשדוד- כינרת,שופרסל,שופרסל שלי,168.0,"שכונת י""א כנרת",אשדוד,7770071.0,31.7844314,34.6340866,6.966226009655348,3577
shu_169,אקספרס באר שבע,שופרסל,שופרסל אקספרס,169.0,אפרים לרון 20,באר שבע,0.0,31.231108299883353,34.767196173445065,12.197069977862766,2818
shu_171,אקספרס אוסטשינסקי,שופרסל,שופרסל אקספרס,171.0,אוסטשינסקי 15,כפר סבא,0.0,32.1722128,34.9043166,12.04112910925208,2584
shu_173,דיל כפר יונה,שופרסל,שופרסל דיל,173.0,נעמישמר,כפר יונה,0.0,32.320644,34.93599,-3.9427710543535346,3149
shu_174,דיל ערד- קניון,שופרסל,שופרסל דיל,174.0,הקנאים 29,ערד,8902342.0,31.2597999,35.2088394,-3.5599574351450105,3266
shu_176,שערי רווחה ירושלים,שופרסל,שערי רווחה,176.0,לואיס ברנדס 3,ירושלים,,31.79217,35.2099448,-13.122829992800904,1678
shu_177,דיל מצפה רמון- בן גוריון,שופרסל,שופרסל דיל,177.0,מרכז מסחרי,מצפה רמון,8060000.0,30.612762,34.802429,-4.170389788196061,2624
shu_179,"שופרסל אקספרס הרוא""ה רמת גן",שופרסל,שופרסל אקספרס,179.0,"רח' הרוא""ה 152",רמת גן,,32.074360359422805,34.82492058105363,11.86731531346407,2496
shu_180,דיל ק.מוצקין- בן גוריון,שופרסל,שופרסל דיל,180.0,שד' בן גוריון 84,קרית מוצקין,2642439.0,32.8406715,35.0804138,-4.280252455088475,2694
shu_181,דיל אשקלון- רמז,שופרסל,שופרסל דיל,181.0,דוד רמז 39,אשקלון,7853339.0,31.668009,34.5827367,-3.7989459457611114,3316
shu_182,יוניברס דימונה- גולדה מאיר,שופרסל,יוניברס,182.0,גולדה מאיר 1,דימונה,86000.0,31.074295,35.032371,-4.96251190272715,3341
shu_183,דיל אשדוד- הרצל,שופרסל,שופרסל דיל,183.0,1 רח' הרצל,אשדוד,7745401.0,31.7936909,34.64089420000001,-4.154517769310957,3124
shu_184,"דיל ראשל""צ- זבוטינסקי",שופרסל,שופרסל דיל,184.0,זבוטינסקי 16,ראשון לציון,,31.9615072,34.800662,-3.972008431653386,2934
shu_186,אקספרס התשבי,שופרסל,שופרסל אקספרס,186.0,התשבי 9,חיפה,0.0,32.81601250000001,34.9778335,11.356755636317512,1941
shu_187,דיל קניון מעלה אדומים,שופרסל,שופרסל דיל,187.0,דרך קדם 5,מעלה אדומים,0.0,31.771535222294382,35.29840181084888,-3.8812245342831537,3339
shu_188,דיל ירוחם- צבי בורנשטיין,שופרסל,שופרסל דיל,188.0,צבי בורנשטין,ירוחם,8050000.0,30.9883432,34.9272665,-4.089546608824476,2703
shu_189,דיל פרדס חנה,שופרסל,שופרסל דיל,189.0,14 רחוב הבנים,פרדס חנה כרכור,0.0,32.4728028,34.9742001,-4.083355230408692,3046
shu_190,דיל חצור- הגלילית,שופרסל,שופרסל דיל,190.0,קניון גליל עליון,חצור,1030000.0,32.9813889,35.5561111,-3.948576461029807,3071
shu_193,"שלי ראשל""צ- מזרח",שופרסל,שופרסל שלי,193.0,שד' יעקב 50,ראשון לציון,7550903.0,31.95908129999999,34.8020886,5.310273114442553,2623
shu_195,יוניברס קריון- דרך עכו,שופרסל,יוניברס,195.0,דרך עכו  192,קרית ביאליק,2723211.0,32.842769822419335,35.09225064900311,-5.123086979664975,2754
shu_199,דיל בת ים- בלפור,שופרסל,שופרסל דיל,199.0,בלפור 25,בת ים,0.0,32.0290122,34.745195,-3.5734319521532316,2728
shu_203,יוניברס רמלה לוד- הצופית,שופרסל,יוניברס,203.0,הצופית 40,רמלה,0.0,31.932199,34.8890965,-4.833822354030485,3437
shu_205,יוניברס יהוד- אלטלף,שופרסל,יוניברס,205.0,אלטלף 4 א.ת יהוד,יהוד מונוסון,5621604.0,32.0257949,34.9009857,-5.312466682223006,2646
shu_207,יש אור יהודה - אליהו סעדו,שופרסל,יש בשכונה,207.0,אליהו סעדון 128,אור יהודה,6039727.0,32.0257793,34.859212,-4.68823121390248,1471
shu_208,דיל אילת נחל אורה,שופרסל,שופרסל דיל,208.0,ירושלים השלמה 52,אילת,0.0,29.564247303079448,34.94564769017903,-16.718734855442996,2464
shu_209,דיל אשקלון- רוטשילד,שופרסל,שופרסל דיל,209.0,אדמונד רוטשילד 8,אשקלון,7822602.0,31.687853873915714,34.57894650736695,-4.397796247517222,2582
shu_210,"יוניברס ראשל""צ- שמוטקין",שופרסל,יוניברס,210.0,שמוטקין 30,ראשון לציון,7536333.0,31.9764175,34.8121871,-5.09302990148813,2737
shu_211,יוניברס כרמיאל- אזור התעשיה,שופרסל,יוניברס,211.0,א.ת חוצות כרמיאל,כרמיאל,2165006.0,32.92901620038814,35.325641428071066,-5.406951557844629,2703
shu_212,שלי חיפה- ורדיה,שופרסל,שופרסל שלי,212.0,ורדיה 10,חיפה,3465710.0,32.7949865,34.9963889,6.518234837787354,3210
shu_214,יוניברס קרית גת- מלכי ישראל,שופרסל,יוניברס,214.0,מלכי ישראל 178,קרית גת,8205002.0,31.603493329908446,34.75683013181416,-5.112297638597641,2710
shu_215,דיל בית שאן-ירושלים הבירה,שופרסל,שופרסל דיל,215.0,ירושלים הבירה,בית שאן,10900.0,32.4953548,35.4972484,-4.202659146013012,2734
shu_216,שלי הוד השרון,שופרסל,שופרסל שלי,216.0,2 הנשיאים,הוד השרון,0.0,32.16455867150475,34.90719852153541,6.620400894254507,3120
shu_218,יוניברס עפולה- יצחק רבין,שופרסל,יוניברס,218.0,שד' יצחק רבין 5,עפולה,1834171.0,32.6229362,35.3154373,-4.989306031164398,3392
shu_219,יש חסד בני ברק- עזרא,שופרסל,יש חסד,219.0,עזרה בני ברק,בני ברק,5155103.0,32.07937035994891,34.83843575221792,-14.422145348198923,1806
shu_222,"דיל רמות ב""ש ב'",שופרסל,שופרסל דיל,222.0,הערים התאומות 28,באר שבע,,31.2822648,34.80047930000001,-3.7868344958790634,3203
shu_224,"אקספרס ראשל""צ-נווה דקלים",שופרסל,שופרסל אקספרס,224.0,נווה דקלים 44,ראשון לציון,,31.9793122,34.7610407,11.98956303809438,2031
shu_226,דיל כרמיאל,שופרסל,שופרסל דיל,226.0,ההגנה 2,כרמיאל,0.0,32.905123868823516,35.281619728131595,-4.128690083140618,2805
shu_227,דיל-איקאה קרית אתא,שופרסל,שופרסל דיל,227.0,דרך חיפה 52,קרית אתא,0.0,32.808657,35.075575,-3.75798214478991,3347
shu_228,שלי בנימינה - הגביע,שופרסל,שופרסל שלי,228.0,הגביע 1,בנימינה,3056601.0,32.5175279,34.9403751,6.569055648466935,3098
shu_229,"דיל ת""א- יגאל אלון",שופרסל,שופרסל דיל,229.0,יגאל אלון 76,תל אביב יפו,6706701.0,32.0654728,34.793731,-3.962730582413932,3211
shu_230,"שלי כ""ס- ויצמן",שופרסל,שופרסל שלי,230.0,ויצמן 29,כפר סבא,4435227.0,32.1744564,34.9117835,6.450207186334964,2652
shu_231,אקספרס רעננה- רבקה גרובר,שופרסל,שופרסל אקספרס,231.0,רבקה גובר  7,רעננה,0.0,32.1939468,34.8503227,11.319319641340012,2260
shu_232,שלי צפת- מ.מסחר רמת רזים,שופרסל,שופרסל שלי,232.0,מרכז מסחרי רמת,צפת,1341219.0,32.9580793,35.498291,6.619165259950941,3078
shu_234,יש חסד רסידו,שופרסל,יש חסד,234.0,נהר הירדן,בית שמש,9902101.0,31.73639069999999,34.9929427,-14.38830314103722,1427
shu_236,אקספרס אילת שחמון,שופרסל,שופרסל אקספרס,236.0,ששת הימים 310,אילת,0.0,29.547332,34.935701,-7.509863413068756,2362
shu_238,דיל באר יעקב,שופרסל,שופרסל דיל,238.0,רח' שא - נס 17,באר יעקב,0.0,31.9419763693318,34.8339142712638,-4.057996366351079,2866
shu_239,אקספרס יפו- הדרור,שופרסל,שופרסל אקספרס,239.0,הדרור 2,תל אביב יפו,0.0,32.051084683019006,34.753867681052334,11.925421563840098,1924
shu_240,דיל רהט,שופרסל,שופרסל דיל,240.0,מרכז מסחרי רהט,רהט,8535700.0,31.39467,34.7538711,-2.7206379887529444,3209
shu_241,יוניברס בני ברק איילון,שופרסל,יוניברס,241.0,"הלח""י 28",בני ברק,5120045.0,32.1029795757971,34.83670992523469,-5.122047340127905,2748
shu_244,יוניברס גלילות רמתהשרון,שופרסל,יוניברס,244.0,צומת גלילות,רמת השרון,47100.0,32.1464078,34.8041896,-5.360365354276432,2695
shu_245,דיל ירושלים- פסגת זאב,שופרסל,שופרסל דיל,245.0,שד' משה דין 106,ירושלים,9783701.0,31.824335677432572,35.23726816754773,-4.215839099135869,2687
shu_247,שלי חולון- רבינוביץ,שופרסל,שופרסל שלי,247.0,רבינוביץ 58,חולון,5867256.0,31.9970439,34.773446,6.937260349263075,3511
shu_248,"דיל ב""ש- נווה מנחם",שופרסל,שופרסל דיל,248.0,החשמונאים 15,באר שבע,8452015.0,31.26761,34.760164,-3.8422187244903716,3147
shu_249,דיל נתניה- פולג,שופרסל,שופרסל דיל,249.0,גיבורי ישראל 5,נתניה,4250409.0,32.321458,34.853196,-4.278969663048874,2677
shu_250,קריית שמונה,שופרסל,שופרסל דיל,250.0,"צומת המצודות, קריית שמונה",קרית שמונה,1162401.0,33.22297820000001,35.576867,-4.040711610749804,3083
shu_251,יוניברס עפולה- כורש,שופרסל,יוניברס,251.0,כורש 5,עפולה,1831007.0,32.6099152,35.2937306,-4.974397680346061,3292
shu_254,דיל כרמי גת,שופרסל,שופרסל דיל,254.0,1 אבני חושן,קרית גת,0.0,31.6250003420226,34.7761371119927,-3.6206911111176887,3502
shu_255,דיל כפר תבור,שופרסל,שופרסל דיל,255.0,4 רחוב הבזלת,כפר תבור,0.0,32.6949958,35.41860580000001,-3.9999008755682883,2705
shu_259,"יוניברס גזית כ""ס- ויצמן",שופרסל,יוניברס,259.0,ויצמן 300 מתחם G,כפר סבא,4439656.0,32.1725965,34.9295905,-5.383803407882315,2673
shu_260,דיל ירושלים-קניון תלפיות,שופרסל,שופרסל דיל,260.0,האומן 17,ירושלים,9342111.0,31.75080622236997,35.20910448658995,-3.942951484733692,3265
shu_262,שלי מזכרת בתיה- בגין,שופרסל,שופרסל שלי,262.0,שד' מנחם בגין 2,מזכרת בתיה,7680400.0,31.8501486,34.8405332,5.1415678963118365,2593
shu_263,שופרסל אקספרס מקס ברוד,שופרסל,שופרסל אקספרס,263.0,רח' מקס ברוד 34,תל אביב יפו,0.0,32.1269193,34.8299441,11.382075377544714,2618
shu_265,אקספרס חולון - זלמן ארן,שופרסל,שופרסל אקספרס,265.0,זלמן ארן 1,חולון,0.0,32.0202794,34.7679239,11.441418593107626,1905
shu_266,שלי רזין אילת,שופרסל,שופרסל שלי,266.0,רח' שדרות התמרים 37,אילת,0.0,29.557669,34.951925,-8.811938165690968,2529
shu_267,דיל קצרין- חרמון,שופרסל,שופרסל דיל,267.0,חרמון 7 א ת.,קצרין,1290000.0,32.99083,35.7086193,-3.7698766080518875,3180
shu_269,"יוניברס פ""ת- סגולה",שופרסל,יוניברס,269.0,הרב מסעוד אשר20א,פתח תקווה,4900519.0,32.0999994,34.89518450000001,-5.148687432352951,2781
shu_271,שלירחובות- יעקובי,שופרסל,שופרסל שלי,271.0,פנחס יעקובי 1,רחובות,0.0,31.8820899,34.8147164,6.569712920616347,3660
shu_272,שלי גבעתיים- ויצמן,שופרסל,שופרסל שלי,272.0,ויצמן 20,גבעתיים,5339005.0,32.0741055,34.8083823,5.227678524255622,2662
shu_274,"אקספרס ת""א- פלורנטין",שופרסל,שופרסל אקספרס,274.0,פלורנטין 27,תל אביב יפו,,32.0562844,34.7697156,12.000482466973676,2492
shu_276,"יוניברס אמט""ל רחובות",שופרסל,יוניברס,276.0,רח משה יתום  46,רחובות,76396.0,31.892102268699436,34.78972419823861,-5.2363244197724885,2729
shu_277,אקספרס.בני בנימין הרצליה,שופרסל,שופרסל אקספרס,277.0,בני בנימין 23,הרצליה,,32.1722076,34.8405805,11.682610218631135,2535
shu_278,"שלי פ""ת -העצמאות",שופרסל,שופרסל שלי,278.0,העצמאות 65,פתח תקווה,4937999.0,32.074364,34.8696498,5.156249222062974,2754
shu_279,"אקספרס-ת""א דרויאנוב",שופרסל,שופרסל אקספרס,279.0,רח' דרויאנוב 5,תל אביב יפו,,32.076927,34.771436,12.034725906256073,2504
shu_281,דיל מגדל העמק- המדע,שופרסל,שופרסל דיל,281.0,שד' מדע 77,מגדל העמק,0.0,32.678340618715644,35.24339289457904,-4.311157973947548,2883
shu_282,דיל צומת גבעת מרדכי,שופרסל,שופרסל דיל,282.0,"רח' שחר 79, ירושלים.",ירושלים,7692000.0,31.7662887672684,35.1946045677783,-3.960223082630863,3257
shu_283,"יוניברס קרית עקרון- ביל""ו",שופרסל,יוניברס,283.0,"מ.תדיראן,ק.עקרון",רחובות,7692000.0,31.86123199999999,34.817667,-5.231460249655226,2614
shu_284,שלי תל מונד- הדקל,שופרסל,שופרסל שלי,284.0,הדקל 49,תל מונד,4060049.0,32.2535587,34.9180425,6.451906149304225,2965
shu_285,"אקספרס סוקולוב פ""ת",שופרסל,שופרסל אקספרס,285.0,סוקולוב 26,פתח תקווה,,32.0913108,34.8933094,11.912827591430755,2596
shu_287,שלי גבעתיים-שביט,שופרסל,שופרסל שלי,287.0,עמישב 45,גבעתיים,5348832.0,32.061882315062036,34.80641679454527,6.685054442504376,3389
shu_288,יש רחובות- סירני,שופרסל,יש בשכונה,288.0,חיים סרני 1,רחובות,7626902.0,31.8933255,34.8215304,-4.1751886886512635,1472
shu_290,"דיל  פ""ת- יכין סנטר",שופרסל,שופרסל דיל,290.0,יצחק רבין 17,פתח תקווה,4951711.0,32.0878644,34.8597884,-3.969642466223701,2745
shu_295,יש חסד בני ברק-שלמה המלך,שופרסל,יש חסד,295.0,שלמה המלך   12,בני ברק,5155205.0,32.0788954720735,34.840556679202564,-14.062659110308068,1655
shu_296,"אקספרס פ""ת רחל המשוררת",שופרסל,שופרסל אקספרס,296.0,רחל המשוררת 29,פתח תקווה,,32.0841111,34.8954469,11.90886928042081,2426
shu_297,יוניברס חדרה- ארבע האגודות,שופרסל,יוניברס,297.0,ארבע אגודות 1,חדרה,3843101.0,32.435374045372974,34.90872722155019,-5.298912445264605,2680
shu_299,אקספרס הוד השרון,שופרסל,שופרסל אקספרס,299.0,חנקין 12,הוד השרון,0.0,32.159863731409594,34.90509873687872,11.675886183779012,2138
shu_300,יש חסד בארות יצחק- פאוור,שופרסל,יש חסד,300.0,בארות יצחק,בארות יצחק,0.0,32.0468299,34.90857150000001,-13.95522109170337,1941
shu_301,אקספרס אחי מאיר,שופרסל,שופרסל אקספרס,301.0,1 אחי מאיר,תל אביב יפו,0.0,32.1253734,34.7984514,11.84301949264803,2832
shu_302,שלי חיפה- קלר,שופרסל,שופרסל שלי,302.0,קלר 7,חיפה,3448314.0,32.802313,34.9831698,4.911143223426306,2563
shu_303,אקספרס טבעון - יהודה הנשיא,שופרסל,שופרסל אקספרס,303.0,יהודה הנשיא,קרית טבעון,3604701.0,32.7146161,35.1252205,12.003480352227982,2821
shu_305,"אקספרסת""א- יהודה המכבי",שופרסל,שופרסל אקספרס,305.0,יהודה מכבי 81,תל אביב יפו,,32.094182,34.7928439,11.96023747132916,3026
shu_306,יש נוה שאנן חיפה- חניתה,שופרסל,יש בשכונה,306.0,רח' חניתה 64,חיפה,3244411.0,32.7900282,35.0136973,-4.556435223762719,1622
shu_307,יש קרית אתא- זבולון,שופרסל,יש בשכונה,307.0,רח.זבולון 4,קרית אתא,2806007.0,32.805805,35.1030579,-4.577509093283092,1608
shu_308,שלי קרית אתא- איינשטין,שופרסל,שופרסל שלי,308.0,איינשטיין 20,קרית אתא,2805152.0,32.809144,35.119773,6.671844813789313,3132
shu_310,שלי קרית חיים- דגניה,שופרסל,שופרסל שלי,310.0,ד.דגניה 14,קרית חיים,2621019.0,32.8287419,35.0601773,6.5200034069049995,2504
shu_311,אקספרס רחובות- בוסתנאי,שופרסל,שופרסל אקספרס,311.0,בוסתנאי 14,רחובות,0.0,31.9035165,34.8122607,12.176938880571424,2298
shu_312,דיל חיפה- קרית אליעזר,שופרסל,שופרסל דיל,312.0,ככר מאירהוף,חיפה,35154.0,32.827336,34.982659,-3.895035247690731,3261
shu_313,"שלי קרית חיים-אח""י אילת",שופרסל,שופרסל שלי,313.0,"שד.אח""י אילת 20",קרית חיים,2626907.0,32.821635,35.069351,6.926747654409957,3399
shu_314,יש חיפה- צרפת,שופרסל,יש בשכונה,314.0,דרך צרפת 11,חיפה,3559602.0,32.8204746,34.9593184,-4.616227724882633,1390
shu_315,אקספרס כפר נטר,שופרסל,שופרסל אקספרס,315.0,ההדרים 17,כפר נטר,0.0,32.2735829,34.8740584,12.042562123849548,2327
shu_316,דיל קרית מוצקין-שד ויצמן,שופרסל,שופרסל דיל,316.0,ד.ויצמן 1,קרית מוצקין,2635101.0,32.8334852,35.0738389,-4.063809884451688,2775
shu_317,אקספרס גבעת עדה,שופרסל,שופרסל אקספרס,317.0,חי 67,גבעת עדה,0.0,32.5172326,35.0065338,11.735664504956222,2360
shu_318,אקספרס חולון - וולפסון,שופרסל,שופרסל אקספרס,318.0,הלוחמים 62,חולון,0.0,32.0362056,34.7620058,11.718774838689628,2098
shu_319,שלי עכו- שפירא,שופרסל,שופרסל שלי,319.0,רח.משה שפירא 28,עכו,2440929.0,32.933052,35.082678,7.104898432002582,3297
shu_320,דיל האגס,שופרסל,שופרסל דיל,320.0,מנגו 2,אשדוד,,31.771243919412953,34.63870361059071,-4.295382700920833,2692
shu_325,אקספרס ששת הימים נס ציונ,שופרסל,שופרסל אקספרס,325.0,ששת הימים 1,נס ציונה,0.0,31.936063,34.7964159,11.850647880941926,2761
shu_326,שלי נהריה- הגעתון,שופרסל,שופרסל שלי,326.0,רח.הרצל-שד.הגעתו,נהריה,2240029.0,33.0067252,35.0964972,5.1651083268555436,2635
shu_327,אקספרס חיפה- ראול ולנברג,שופרסל,שופרסל אקספרס,327.0,ראול וולנברג 9,חיפה,3499009.0,32.7797806,34.9851863,11.23006471347509,1873
shu_329,יש  יוקנעם עילית- היובלים,שופרסל,יש בשכונה,329.0,מ.מסחרי יקנעם על,יוקנעם,20692.0,32.660225,35.104606,-5.267416789903807,1466
shu_330,שלי חיפה- נתיב חן,שופרסל,שופרסל שלי,330.0,"נתיב חן 1,נוה שא",חיפה,3224001.0,32.7959783,35.0099278,6.664212938319787,3427
shu_333,שלי חיפה- אורן,שופרסל,שופרסל שלי,333.0,רח.אורן 25 רוממה,חיפה,3473402.0,32.7848302,34.9965532,4.974441455518468,2459
shu_334,"אקספרס פ""ת - שפירא",שופרסל,שופרסל אקספרס,334.0,"קק""ל 35",פתח תקווה,,32.08055875140699,34.88719255221802,12.089693260557636,2462
shu_335,"אקספרס כ""ס- בן גוריון",שופרסל,שופרסל אקספרס,335.0,בן גוריון 35,כפר סבא,,32.17279784361976,34.907165994551235,11.280769995713166,1915
shu_336,שלי חיפה- רמות ספיר,שופרסל,שופרסל שלי,336.0,רח' גוט לוין 48,חיפה,3292240.0,32.7860722,35.0046155,5.1248810870360835,2497
shu_338,אקספרס כוכב הצפון,שופרסל,שופרסל אקספרס,338.0,בוני העיר 9,תל אביב יפו,0.0,32.101499,34.785787,11.604298937348805,2798
shu_339,דיל טבריה- העמקים,שופרסל,שופרסל דיל,339.0,העמקים 1,טבריה,1420401.0,32.7892614,35.5351425,-4.0985486675905705,3267
shu_340,"אקספרס ת""א- זריצקי",שופרסל,שופרסל אקספרס,340.0,זריצקי 4,תל אביב יפו,,32.1144509,34.7912523,11.631466243115273,2869
shu_341,"אקספרס רמת גן- הרוא""ה",שופרסל,שופרסל אקספרס,341.0,"הרוא""ה 131",רמת גן,,32.079230311202544,34.82516803268583,11.69138977355557,2778
shu_342,דיל כרמיאל- קניון לב,שופרסל,שופרסל דיל,342.0,מורד הגיא 100,כרמיאל,2192401.0,32.908214463079375,35.29371733536555,-4.0810300907938535,2880
shu_343,שלי ראש העין- ברקן,שופרסל,שופרסל שלי,343.0,בזק 1 פינת ברקן,ראש העין,4863016.0,32.09353830000001,34.9738092,5.032783626507881,2640
